,star_id,id,observation_id,ra,dec,instrument,counts,iodine_in,bjd,obs_type
2865,HD 77946,1418375,j389.500,9.11851,46.67243,HIRES,250976,t,2459117.12952448,RV
2866,HD 77946,1418443,j389.720,9.11851,46.67243,HIRES,251048,t,2459118.13197068,RV
2867,HD 77946,1418503,j389.911,9.11851,46.67243,HIRES,250136,t,2459119.12664009,RV
2868,HD 77946,1418601,j389.1151,9.11851,46.67243,HIRES,87284,t,2459120.12538456,RV
2869,HD 77946,1418694,j389.1333,9.11851,46.67243,HIRES,250284,t,2459121.13718678,RV
2870,HD 77946,1418768,j389.1538,9.11851,46.67243,HIRES,250484,t,2459122.13491363,RV
2871,HD 77946,1418882,j389.1754,9.11851,46.67243,HIRES,250980,t,2459123.14315201,RV
2872,HD 77946,1419288,j391.523,9.11851,46.67243,HIRES,250632,t,2459154.06589041,RV
2873,HD 77946,1419904,j394.178,9.11851,46.67243,HIRES,250068,t,2459182.06494346,RV
2874,HD 77946,1419957,cfq.830,9.11851,46.67243,APF,458000000,t,2459182.9852193,RV
2875,HD 77946,1419984,cfr.104,9.11851,46.67243,APF,2800000,t,2459183.8710953,RV
2876,HD 77946,1419985,cfr.110,9.11851,46.67243,APF,105000000,t,2459183.9598053,RV
2877,HD 77946,1419986,cfr.111,9.11851,46.67243,APF,431000000,t,2459183.9822263,RV
2878,HD 77946,1420023,cfs.301,9.11851,46.67243,APF,245000000,t,2459184.8816663,RV
2879,HD 77946,1420118,cft.657,9.11851,46.67243,APF,512000000,t,2459185.9561873,RV
2880,HD 77946,1420207,cfu.106,9.11851,46.67243,APF,293000000,t,2459186.8484853,RV
2881,HD 77946,1420248,cfv.410,9.11851,46.67243,APF,382000000,t,2459187.88387029,RV
2882,HD 77946,1420517,cfw.713,9.11851,46.67243,APF,376000000,t,2459188.93961429,RV
2883,HD 77946,1420955,cfx.103,9.11851,46.67243,APF,23500000,t,2459189.76720529,RV
2884,HD 77946,1420656,cfz.583,9.11851,46.67243,APF,541000000,t,2459191.89220829,RV
2885,HD 77946,1420712,cga.807,9.11851,46.67243,APF,339000000,t,2459192.83495428,RV
2886,HD 77946,1420736,cgb.104,9.11851,46.67243,APF,458000000,t,2459193.84871128,RV
2887,HD 77946,1420774,cgc.409,9.11851,46.67243,APF,414000000,t,2459194.99781128,RV
2888,HD 77946,1420790,cge.158,9.11851,46.67243,APF,238000000,t,2459196.85225428,RV
2889,HD 77946,1420807,cgg.789,9.11851,46.67243,APF,89200000,t,2459199.00542527,RV
2890,HD 77946,1420864,cgl.099,9.11851,46.67243,APF,540000000,t,2459203.83753026,RV
2891,HD 77946,1420902,cgm.405,9.11851,46.67243,APF,411000000,t,2459204.80498826,RV
2892,HD 77946,1420998,cgp.299,9.11851,46.67243,APF,9390000,t,2459207.81604925,RV
2893,HD 77946,1421068,j396.122,9.11851,46.67243,HIRES,250272,t,2459208.07241556,RV
2894,HD 77946,1421162,j396.332,9.11851,46.67243,HIRES,250416,t,2459208.95286093,RV
2895,HD 77946,1421269,j396.480,9.11851,46.67243,HIRES,250324,t,2459210.01886949,RV
2896,HD 77946,1421319,j397.88,9.11851,46.67243,HIRES,250296,t,2459212.10564811,RV
2897,HD 77946,1421348,cgv.297,9.11851,46.67243,APF,541000000,t,2459213.95524623,RV
2898,HD 77946,1421425,chc.498,9.11851,46.67243,APF,379000000,t,2459220.82170421,RV
2899,HD 77946,1421450,chd.733,9.11851,46.67243,APF,317000000,t,2459221.8036532,RV
2900,HD 77946,1421477,che.093,9.11851,46.67243,APF,210000000,t,2459222.7906702,RV
2901,HD 77946,1421509,chf.305,9.11851,46.67243,APF,116000000,t,2459223.79838019,RV
2902,HD 77946,1421550,chg.601,9.11851,46.67243,APF,249000000,t,2459224.76292819,RV
2903,HD 77946,1421578,chh.087,9.11851,46.67243,APF,135000000,t,2459225.76311219,RV
2904,HD 77946,1421623,chi.400,9.11851,46.67243,APF,16400000,t,2459226.77076118,RV
2905,HD 77946,1421647,chj.686,9.11851,46.67243,APF,542000000,t,2459227.76265418,RV
2906,HD 77946,1421681,chk.098,9.11851,46.67243,APF,302000000,t,2459228.76637618,RV
2907,HD 77946,1421719,chl.500,9.11851,46.67243,APF,349000000,t,2459229.78273517,RV
2908,HD 77946,1421760,chm.785,9.11851,46.67243,APF,9910000,t,2459230.77544617,RV
2909,HD 77946,1421801,j399.107,9.11851,46.67243,HIRES,250212,t,2459232.85680273,RV
2910,HD 77946,1421837,cho.292,9.11851,46.67243,APF,316000000,t,2459232.88338816,RV
2911,HD 77946,1421895,chq.705,9.11851,46.67243,APF,542000000,t,2459234.92652015,RV
2912,HD 77946,1421954,j400.103,9.11851,46.67243,HIRES,171120,t,2459236.90669362,RV
2913,HD 77946,1421936,chs.300,9.11851,46.67243,APF,115000000,t,2459236.94300114,RV
2914,HD 77946,1422042,j400.298,9.11851,46.67243,HIRES,210156,t,2459237.93228717,RV
2915,HD 77946,1422095,j400.505,9.11851,46.67243,HIRES,250268,t,2459238.93820407,RV
2916,HD 77946,1422174,cih.028,9.11851,46.67243,APF,543000000,t,2459251.83942106,RV
2917,HD 77946,1422202,cil.084,9.11851,46.67243,APF,357000000,t,2459255.79592104,RV
2918,HD 77946,1422254,cis.688,9.11851,46.67243,APF,541000000,t,2459262.792936,RV
2919,HD 77946,1422335,ciu.396,9.11851,46.67243,APF,77300000,t,2459264.83143899,RV
2920,HD 77946,1422518,j401.384,9.11851,46.67243,HIRES,250364,t,2459268.78083005,RV
2921,HD 77946,1422442,ciy.094,9.11851,46.67243,APF,372000000,t,2459268.79546996,RV
2922,HD 77946,1422725,cjb.690,9.11851,46.67243,APF,376000000,t,2459271.75748994,RV
2923,HD 77946,1422696,j402.76,9.11851,46.67243,HIRES,250036,t,2459271.78870438,RV
2924,HD 77946,1422746,cjd.394,9.11851,46.67243,APF,240000000,t,2459273.76364393,RV
2925,HD 77946,1422824,cjl.293,9.11851,46.67243,APF,8740000,t,2459281.84710687,RV
2926,HD 77946,1422849,cjr.294,9.11851,46.67243,APF,541000000,t,2459287.75395182,RV
2927,HD 77946,1422949,ckc.086,9.11851,46.67243,APF,542000000,t,2459298.72577473,RV
2928,HD 77946,1423018,cke.486,9.11851,46.67243,APF,406000000,t,2459300.73301872,RV
2929,HD 77946,1423113,ckg.092,9.11851,46.67243,APF,417000000,t,2459302.7978947,RV
2930,HD 77946,1688779,ckl.285,9.11851,46.67243,APF,543000000,t,2459307.80980165,RV
2931,HD 77946,1688802,ckn.697,9.11851,46.67243,APF,341000000,t,2459309.84221763,RV
2932,HD 77946,1423203,j407.65,9.11851,46.67243,HIRES,250628,t,2459313.95151862,RV
2933,HD 77946,1423225,cks.023,9.11851,46.67243,APF,540000000,t,2459314.70114359,RV
2934,HD 77946,1423282,cku.486,9.11851,46.67243,APF,415000000,t,2459316.71821857,RV
2935,HD 77946,1423332,ckw.084,9.11851,46.67243,APF,469000000,t,2459318.72907855,RV
2936,HD 77946,1423394,cky.588,9.11851,46.67243,APF,277000000,t,2459320.77087153,RV
2937,HD 77946,1423430,cla.086,9.11851,46.67243,APF,183000000,t,2459322.79259651,RV
2938,HD 77946,1423481,clc.495,9.11851,46.67243,APF,312000000,t,2459324.81069748,RV
2939,HD 77946,1423530,clf.285,9.11851,46.67243,APF,196000000,t,2459327.70986845,RV
2940,HD 77946,1423582,clj.290,9.11851,46.67243,APF,511000000,t,2459331.78269841,RV
2941,HD 77946,1423643,cll.698,9.11851,46.67243,APF,296000000,t,2459333.78447039,RV
2942,HD 77946,1423699,cln.392,9.11851,46.67243,APF,157000,t,2459335.78252737,RV
2943,HD 77946,1423764,clp.798,9.11851,46.67243,APF,313000000,t,2459337.78860434,RV
2944,HD 77946,1423818,clr.303,9.11851,46.67243,APF,327000000,t,2459339.85882132,RV
2945,HD 77946,1423886,clu.087,9.11851,46.67243,APF,302000000,t,2459342.72943329,RV
2946,HD 77946,1423945,clw.490,9.11851,46.67243,APF,353000000,t,2459344.73221627,RV
2947,HD 77946,1424028,clz.383,9.11851,46.67243,APF,406000000,t,2459347.70059223,RV
2948,HD 77946,1424095,cmb.081,9.11851,46.67243,APF,495000000,t,2459349.70284721,RV
2949,HD 77946,1424136,cmd.484,9.11851,46.67243,APF,276000000,t,2459351.70277718,RV
2950,HD 77946,1424217,cmf.083,9.11851,46.67243,APF,541000000,t,2459353.70252516,RV
2951,HD 77946,1424278,j409.298,9.11851,46.67243,HIRES,250408,t,2459354.80126844,RV
2952,HD 77946,1424347,j409.476,9.11851,46.67243,HIRES,250720,t,2459355.76162209,RV
2953,HD 77946,1424404,cmj.082,9.11851,46.67243,APF,541000000,t,2459357.68149611,RV
2954,HD 77946,1424445,cmk.282,9.11851,46.67243,APF,326000000,t,2459358.6839421,RV
2955,HD 77946,1424469,cml.482,9.11851,46.67243,APF,164000000,t,2459359.68570609,RV
2956,HD 77946,1424496,cmm.682,9.11851,46.67243,APF,366000000,t,2459360.68482107,RV
2957,HD 77946,1424532,j411.80,9.11851,46.67243,HIRES,250836,t,2459361.81228333,RV
2958,HD 77946,1425260,cmy.782,9.11851,46.67243,APF,478000000,t,2459372.69060192,RV
2959,HD 77946,1425312,j414.68,9.11851,46.67243,HIRES,250652,t,2459373.73919181,RV
2960,HD 77946,1425370,cna.282,9.11851,46.67243,APF,6520000,t,2459374.68755789,RV
2961,HD 77946,1425474,j415.75,9.11851,46.67243,HIRES,250532,t,2459376.75937419,RV
2962,HD 77946,1425887,j416.267,9.11851,46.67243,HIRES,250424,t,2459383.7563379,RV
2963,HD 77946,1425956,j416.470,9.11851,46.67243,HIRES,141064,t,2459384.74490921,RV
2964,HD 77946,1426066,j416.668,9.11851,46.67243,HIRES,250432,t,2459385.74218422,RV
2965,HD 77946,1426115,j416.867,9.11851,46.67243,HIRES,250500,t,2459386.74258624,RV
2966,HD 77946,1426185,j416.1066,9.11851,46.67243,HIRES,96960,t,2459387.76951514,RV
2967,HD 77946,1426281,j416.1267,9.11851,46.67243,HIRES,240124,t,2459388.74527877,RV
2968,HD 77946,1426347,j416.1471,9.11851,46.67243,HIRES,250516,t,2459389.75018618,RV
2969,HD 77946,1426641,j417.72,9.11851,46.67243,HIRES,250972,t,2459395.74529233,RV
2970,HD 77946,1426870,j419.70,9.11851,46.67243,HIRES,250076,t,2459399.74461799,RV
2971,HD 77946,1429925,cqq.322,9.11851,46.67243,APF,494000000,t,2459469.00197338,RV
2972,HD 77946,1429835,cqs.117,9.11851,46.67243,APF,204000000,t,2459470.98574234,RV
2973,HD 77946,1430663,j431.320,9.11851,46.67243,HIRES,250444,t,2459483.13988887,RV
2974,HD 77946,1430811,j431.604,9.11851,46.67243,HIRES,250832,t,2459485.13282821,RV
2975,HD 77946,1431241,crw.608,9.11851,46.67243,APF,267000000,t,2459500.93506474,RV
2976,HD 77946,1431263,crx.803,9.11851,46.67243,APF,542000000,t,2459502.00005072,RV
2977,HD 77946,1431354,j434.127,9.11851,46.67243,HIRES,250148,t,2459503.11268092,RV
2978,HD 77946,1431388,crz.314,9.11851,46.67243,APF,356000000,t,2459504.05372168,RV
2979,HD 77946,1431436,csa.515,9.11851,46.67243,APF,243000000,t,2459504.98088466,RV
2980,HD 77946,1431620,j436.304,9.11851,46.67243,HIRES,250752,t,2459510.07810916,RV
2981,HD 77946,1431667,j437.93,9.11851,46.67243,HIRES,250536,t,2459512.08211517,RV
2982,HD 77946,1431720,j438.127,9.11851,46.67243,HIRES,250656,t,2459514.08356335,RV
2983,HD 77946,1431929,csn.824,9.11851,46.67243,APF,136000000,t,2459517.84794438,RV
2984,HD 77946,1431961,cso.103,9.11851,46.67243,APF,250000000,t,2459518.96881836,RV
2985,HD 77946,1431994,csr.710,9.11851,46.67243,APF,381000000,t,2459522.06767629,RV
2986,HD 77946,1432120,csu.618,9.11851,46.67243,APF,238000000,t,2459524.97448023,RV
2987,HD 77946,1432143,csv.099,9.11851,46.67243,APF,540000000,t,2459526.0686492,RV
2988,HD 77946,1432187,csw.122,9.11851,46.67243,APF,277000000,t,2459526.94727818,RV
2989,HD 77946,1432333,cta.826,9.11851,46.67243,APF,330000000,t,2459530.9344471,RV
2990,HD 77946,1432400,ctb.118,9.11851,46.67243,APF,388000000,t,2459531.92369707,RV
2991,HD 77946,1432444,ctc.409,9.11851,46.67243,APF,310000000,t,2459532.86315105,RV
2992,HD 77946,1432483,ctd.709,9.11851,46.67243,APF,220000000,t,2459533.80481503,RV
2993,HD 77946,1432511,j441.70,9.11851,46.67243,HIRES,250284,t,2459535.13478665,RV
2994,HD 77946,1432539,ctf.310,9.11851,46.67243,APF,19100000,t,2459535.90223398,RV
2995,HD 77946,1432649,j441.327,9.11851,46.67243,HIRES,250492,t,2459538.12128111,RV
2996,HD 77946,1432719,ctj.509,9.11851,46.67243,APF,542000000,t,2459539.92406489,RV
2997,HD 77946,1432818,ctk.825,9.11851,46.67243,APF,259000000,t,2459540.91153987,RV
2998,HD 77946,1432767,j442.80,9.11851,46.67243,HIRES,250648,t,2459541.01838826,RV
2999,HD 77946,1432861,ctl.114,9.11851,46.67243,APF,350000000,t,2459541.91888785,RV
3000,HD 77946,1432915,j442.305,9.11851,46.67243,HIRES,250128,t,2459542.00942746,RV
3001,HD 77946,1433076,ctn.611,9.11851,46.67243,APF,261000000,t,2459543.8452998,RV
3002,HD 77946,1433372,ctp.403,9.11851,46.67243,APF,324000000,t,2459545.99188675,RV
3003,HD 77946,1433447,j442.1233,9.11851,46.67243,HIRES,250612,t,2459546.06264518,RV
3004,HD 77946,1433496,ctq.614,9.11851,46.67243,APF,392000000,t,2459546.97230773,RV
3005,HD 77946,1433593,j442.1432,9.11851,46.67243,HIRES,250312,t,2459547.0994242,RV
3006,HD 77946,1433543,ctr.111,9.11851,46.67243,APF,373000000,t,2459547.79352671,RV
3007,HD 77946,1433654,cts.414,9.11851,46.67243,APF,247000000,t,2459548.87787769,RV
3008,HD 77946,1433685,ctt.694,9.11851,46.67243,APF,541000000,t,2459549.87869166,RV
3009,HD 77946,1433723,ctu.117,9.11851,46.67243,APF,459000000,t,2459550.88086964,RV
3010,HD 77946,1433779,ctv.416,9.11851,46.67243,APF,390000000,t,2459551.87238762,RV
3011,HD 77946,1433838,ctw.704,9.11851,46.67243,APF,302000000,t,2459552.79462859,RV
3012,HD 77946,1433888,cua.796,9.11851,46.67243,APF,218000000,t,2459556.8860285,RV
3013,HD 77946,1433956,cud.527,9.11851,46.67243,APF,328000000,t,2459559.84717943,RV
3014,HD 77946,1434060,j443.80,9.11851,46.67243,HIRES,250144,t,2459565.92826924,RV
3015,HD 77946,1434110,cuk.310,9.11851,46.67243,APF,321000000,t,2459566.90041826,RV
3016,HD 77946,1434155,cul.607,9.11851,46.67243,APF,262000000,t,2459567.82047924,RV
3017,HD 77946,1434237,cum.109,9.11851,46.67243,APF,364000000,t,2459568.71972821,RV
3018,HD 77946,1434238,cum.137,9.11851,46.67243,APF,477000000,t,2459568.87827821,RV
3019,HD 77946,1434277,j444.102,9.11851,46.67243,HIRES,250424,t,2459573.90336268,RV
3020,HD 77946,1434329,j444.307,9.11851,46.67243,HIRES,250536,t,2459574.90610489,RV
3021,HD 77946,1434428,cvd.600,9.11851,46.67243,APF,543000000,t,2459585.91656679,RV
3022,HD 77946,1434495,j446.106,9.11851,46.67243,HIRES,250948,t,2459587.88675994,RV
3023,HD 77946,1434563,cvh.703,9.11851,46.67243,APF,301000000,t,2459589.7096177,RV
3024,HD 77946,1434603,cvi.091,9.11851,46.67243,APF,514000000,t,2459590.65586567,RV
3025,HD 77946,1434692,cvj.406,9.11851,46.67243,APF,339000000,t,2459591.75687265,RV
3026,HD 77946,1434693,cvj.420,9.11851,46.67243,APF,305000000,t,2459591.88857664,RV
3027,HD 77946,1434632,j447.80,9.11851,46.67243,HIRES,250568,t,2459591.9032642,RV
3028,HD 77946,1434740,cvk.699,9.11851,46.67243,APF,412000,t,2459592.76073462,RV
3029,HD 77946,1434817,j447.200,9.11851,46.67243,HIRES,250700,t,2459592.85428946,RV
3030,HD 77946,1434864,cvl.082,9.11851,46.67243,APF,357000000,t,2459593.7685416,RV
3031,HD 77946,1434914,cvm.302,9.11851,46.67243,APF,144000000,t,2459594.76735457,RV
3032,HD 77946,1435008,cvo.084,9.11851,46.67243,APF,6840000,t,2459596.75323952,RV
3033,HD 77946,1435509,cvq.505,9.11851,46.67243,APF,230000000,t,2459598.74614347,RV
3034,HD 77946,1435076,cvr.783,9.11851,46.67243,APF,542000000,t,2459599.83421944,RV
3035,HD 77946,1435134,cvs.098,9.11851,46.67243,APF,344000000,t,2459600.74326542,RV
3036,HD 77946,1435159,cvu.589,9.11851,46.67243,APF,283000000,t,2459602.71756937,RV
3037,HD 77946,1435275,cvv.808,9.11851,46.67243,APF,395000000,t,2459603.89999134,RV
3038,HD 77946,1435317,cvw.095,9.11851,46.67243,APF,336000000,t,2459604.74764232,RV
3039,HD 77946,1435363,cvx.394,9.11851,46.67243,APF,542000000,t,2459605.71076729,RV
3040,HD 77946,1435417,cvy.703,9.11851,46.67243,APF,242000000,t,2459606.72802226,RV
3041,HD 77946,1435545,cvz.090,9.11851,46.67243,APF,309000000,t,2459607.67571524,RV
3042,HD 77946,1435589,cwa.335,9.11851,46.67243,APF,280000000,t,2459608.73218021,RV
3043,HD 77946,1435624,cwb.589,9.11851,46.67243,APF,540000000,t,2459609.66343519,RV
3044,HD 77946,1435668,cwc.091,9.11851,46.67243,APF,178000000,t,2459610.71446816,RV
3045,HD 77946,1435669,cwc.113,9.11851,46.67243,APF,281000000,t,2459610.99622515,RV
3046,HD 77946,1435701,cwd.398,9.11851,46.67243,APF,484000000,t,2459611.72589413,RV
3047,HD 77946,1435713,cwe.598,9.11851,46.67243,APF,533000000,t,2459612.78420411,RV
3048,HD 77946,1435732,cwf.784,9.11851,46.67243,APF,493000000,t,2459613.86140008,RV
3049,HD 77946,1435747,cwg.085,9.11851,46.67243,APF,365000000,t,2459614.83116605,RV
3050,HD 77946,1435782,cwh.293,9.11851,46.67243,APF,332000000,t,2459615.78817703,RV
3051,HD 77946,1435845,cwj.093,9.11851,46.67243,APF,328000000,t,2459617.73760898,RV
3052,HD 77946,1435877,cwk.390,9.11851,46.67243,APF,365000000,t,2459618.68342295,RV
3053,HD 77946,1435903,cwl.587,9.11851,46.67243,APF,304000000,t,2459619.79645392,RV
3054,HD 77946,1435948,cwm.789,9.11851,46.67243,APF,251000000,t,2459620.7560149,RV
3055,HD 77946,1435989,cwn.088,9.11851,46.67243,APF,311000000,t,2459621.74104887,RV
3056,HD 77946,1436066,cwo.388,9.11851,46.67243,APF,499000000,t,2459622.73775885,RV
3057,HD 77946,1436100,cwp.693,9.11851,46.67243,APF,377000000,t,2459623.70954882,RV
3058,HD 77946,1436125,cwq.085,9.11851,46.67243,APF,278000000,t,2459624.73047979,RV
3059,HD 77946,1436275,cws.494,9.11851,46.67243,APF,540000000,t,2459626.73585674,RV
3060,HD 77946,1436323,cwu.091,9.11851,46.67243,APF,287000000,t,2459628.78571669,RV
3061,HD 77946,1436364,cwv.388,9.11851,46.67243,APF,302000000,t,2459629.71032466,RV
3062,HD 77946,1436395,cww.689,9.11851,46.67243,APF,306000000,t,2459630.75894263,RV
3063,HD 77946,1436648,cxc.091,9.11851,46.67243,APF,541000000,t,2459636.77130347,RV
3064,HD 77946,1436681,cxe.588,9.11851,46.67243,APF,308000000,t,2459638.75524742,RV
3065,HD 77946,1688778,cxf.806,9.11851,46.67243,APF,308000000,t,2459639.74092839,RV
3066,HD 77946,1436708,cxg.227,9.11851,46.67243,APF,319000000,t,2459640.71443236,RV
3067,HD 77946,1436754,cxh.589,9.11851,46.67243,APF,22400000,t,2459641.77898334,RV
3068,HD 77946,1440856,cxl.691,9.11851,46.67243,APF,160000000,t,2459645.75173923,RV
3069,HD 77946,1442959,cxn.388,9.11851,46.67243,APF,350000000,t,2459647.74666917,RV
3070,HD 77946,1444003,cxo.686,9.11851,46.67243,APF,166000000,t,2459648.72377414,RV
3071,HD 77946,1445041,cxp.085,9.11851,46.67243,APF,503000000,t,2459649.79896311,RV
3072,HD 77946,1446195,cxq.288,9.11851,46.67243,APF,337000000,t,2459650.75023509,RV
3073,HD 77946,1447221,cxr.586,9.11851,46.67243,APF,154000000,t,2459651.71509306,RV
3074,HD 77946,1448270,cxs.787,9.11851,46.67243,APF,218000000,t,2459652.74839503,RV
3075,HD 77946,1450328,cxu.285,9.11851,46.67243,APF,481000000,t,2459654.86426197,RV
3076,HD 77946,1451470,cxv.487,9.11851,46.67243,APF,304000000,t,2459655.72051295,RV
3077,HD 77946,1452522,cxw.688,9.11851,46.67243,APF,256000000,t,2459656.71317592,RV
3078,HD 77946,1453629,cxx.084,9.11851,46.67243,APF,33700000,t,2459657.82193089,RV
3079,HD 77946,1455704,cxz.488,9.11851,46.67243,APF,286000000,t,2459659.76210684,RV
3080,HD 77946,1457836,cyb.086,9.11851,46.67243,APF,356000000,t,2459661.72110878,RV
3081,HD 77946,1458974,cyc.284,9.11851,46.67243,APF,347000000,t,2459662.69639575,RV
3082,HD 77946,1460040,cyd.487,9.11851,46.67243,APF,408000000,t,2459663.71951472,RV
3083,HD 77946,1464244,cyi.425,9.11851,46.67243,APF,206000000,t,2459668.70887858,RV
3084,HD 77946,1465307,cyj.685,9.11851,46.67243,APF,263000000,t,2459669.70812955,RV
3085,HD 77946,1466362,cyk.085,9.11851,46.67243,APF,289000000,t,2459670.70663852,RV
3086,HD 77946,1470730,cyp.286,9.11851,46.67243,APF,320000000,t,2459675.73060738,RV
3087,HD 77946,1496679,czn.684,9.11851,46.67243,APF,162000000,t,2459699.70507666,RV
3088,HD 77946,1498859,czp.284,9.11851,46.67243,APF,231000000,t,2459701.7064896,RV
3089,HD 77946,1499925,czq.284,9.11851,46.67243,APF,173000000,t,2459702.70759557,RV
3090,HD 77946,1501010,czr.484,9.11851,46.67243,APF,299000000,t,2459703.70827354,RV
3091,HD 77946,1512742,dae.683,9.11851,46.67243,APF,249000000,t,2459716.70173714,RV
3092,HD 77946,1540268,daf.084,9.11851,46.67243,APF,539000000,t,2459717.69335911,RV
3093,HD 77946,1540269,dag.283,9.11851,46.67243,APF,540000000,t,2459718.70176207,RV
3094,HD 77946,1540270,daj.083,9.11851,46.67243,APF,299000000,t,2459721.70028698,RV
3095,HD 77946,1540271,dam.784,9.11851,46.67243,APF,248000000,t,2459724.69923488,RV
3096,HD 77946,1540272,dau.583,9.11851,46.67243,APF,247000000,t,2459732.68916363,RV
3097,HD 77946,1540273,dav.740,9.11851,46.67243,APF,43500000,t,2459733.68931459,RV
3098,HD 77946,1545200,dba.082,9.11851,46.67243,APF,170000000,t,2459738.69306843,RV
3099,HD 77946,1545224,dbb.282,9.11851,46.67243,APF,180000000,t,2459739.6903194,RV
3100,HD 77946,1545332,dbc.442,9.11851,46.67243,APF,404000000,t,2459740.69284937,RV
3101,HD 77946,1545447,dbd.682,9.11851,46.67243,APF,521000000,t,2459741.69220933,RV
3102,HD 77946,1545533,dbe.042,9.11851,46.67243,APF,484000000,t,2459742.6930403,RV
3103,HD 77946,1545752,dbi.082,9.11851,46.67243,APF,528000000,t,2459746.69228917,RV
3104,HD 77946,1545860,j471.270,9.11851,46.67243,HIRES,249148,t,2459748.7550469,RV
3105,HD 77946,1545949,j471.467,9.11851,46.67243,HIRES,250576,t,2459749.75835008,RV
3106,HD 77946,1631944,dft.124,9.11851,46.67243,APF,345000000,t,2459862.03851308,RV
3107,HD 77946,1637965,dge.414,9.11851,46.67243,APF,415000000,t,2459873.01690166,RV
3108,HD 77946,1638048,dgf.728,9.11851,46.67243,APF,506000000,t,2459874.00148863,RV
3109,HD 77946,1645565,dhd.838,9.11851,46.67243,APF,521000000,t,2459898.02976372,RV
3110,HD 77946,1676215,dhh.128,9.11851,46.67243,APF,361000000,t,2459901.95735757,RV
3111,HD 77946,1784189,dhj.731,9.11851,46.67243,APF,487000000,t,2459904.05125449,RV
3112,HD 77946,1676283,dhl.437,9.11851,46.67243,APF,519000000,t,2459906.01128441,RV
3113,HD 77946,1704346,dhm.747,9.11851,46.67243,APF,368000000,t,2459907.07905337,RV
3114,HD 77946,1676316,dhn.115,9.11851,46.67243,APF,401000000,t,2459907.98185633,RV
3115,HD 77946,1679229,dhq.430,9.11851,46.67243,APF,501000000,t,2459911.03698722,RV
3116,HD 77946,1679325,dhr.736,9.11851,46.67243,APF,448000000,t,2459911.94718318,RV
3117,HD 77946,1789608,dht.329,9.11851,46.67243,APF,452000000,t,2459913.9606541,RV
3118,HD 77946,1769287,dij.322,9.11851,46.67243,APF,360000000,t,2459930.02748648,RV
3119,HD 77946,1740786,dil.132,9.11851,46.67243,APF,540000000,t,2459931.86177841,RV
3120,HD 77946,1740702,dim.406,9.11851,46.67243,APF,538000000,t,2459932.92328336,RV
3121,HD 77946,1713418,dis.125,9.11851,46.67243,APF,379000000,t,2459938.97510112,RV
3122,HD 77946,1776698,djs.113,9.11851,46.67243,APF,132000000,t,2459964.91343109,RV
3123,HD 77946,1779373,djt.427,9.11851,46.67243,APF,365000000,t,2459965.90611105,RV
3124,HD 77946,1782061,dju.716,9.11851,46.67243,APF,224000000,t,2459966.81132501,RV
3125,HD 77946,1786837,djw.312,9.11851,46.67243,APF,298000000,t,2459968.92579993,RV
3126,HD 77946,1789652,djx.631,9.11851,46.67243,APF,307000000,t,2459969.87591689,RV
3127,HD 77946,1792352,djy.804,9.11851,46.67243,APF,541000000,t,2459970.86548885,RV
3128,HD 77946,1794255,djz.127,9.11851,46.67243,APF,529000000,t,2459971.88122781,RV
3129,HD 77946,1795981,dka.421,9.11851,46.67243,APF,270000000,t,2459972.81541377,RV
3130,HD 77946,1804876,dke.723,9.11851,46.67243,APF,411000000,t,2459976.89100961,RV
3131,HD 83342,1418693,j389.1337,9.6370528,23.547028,HIRES,251492,t,2459121.14523161,RV
3132,HD 83342,1418767,j389.1539,9.6370528,23.547028,HIRES,252836,t,2459122.13713284,RV
3133,HD 83342,1419287,j391.524,9.6370528,23.547028,HIRES,251208,t,2459154.06870211,RV
3134,HD 83342,1419903,j394.177,9.6370528,23.547028,HIRES,251392,t,2459182.05963889,RV
3135,HD 83342,1420388,j395.414,9.6370528,23.547028,HIRES,250528,t,2459189.01740206,RV
3139,HD 83342,1421067,j396.121,9.6370528,23.547028,HIRES,251324,t,2459208.06905381,RV
3140,HD 83342,1421161,j396.336,9.6370528,23.547028,HIRES,251896,t,2459208.95764705,RV
3141,HD 83342,1421800,j399.103,9.6370528,23.547028,HIRES,251288,t,2459232.84404576,RV
3142,HD 83342,1421953,j400.106,9.6370528,23.547028,HIRES,250768,t,2459236.92483922,RV
3143,HD 83342,1422041,j400.290,9.6370528,23.547028,HIRES,250140,t,2459237.88455454,RV
3144,HD 83342,1422093,j400.486,9.6370528,23.547028,HIRES,66224,t,2459238.86658291,RV
3145,HD 83342,1422094,j400.500,9.6370528,23.547028,HIRES,251588,t,2459238.91615624,RV
3146,HD 83342,1422623,j401.582,9.6370528,23.547028,HIRES,252480,t,2459269.81840727,RV
3147,HD 83342,1422884,j404.61,9.6370528,23.547028,HIRES,250928,t,2459295.99651346,RV
3148,HD 83342,1422941,j404.166,9.6370528,23.547028,HIRES,251756,t,2459296.96856814,RV
3149,HD 83342,1423202,j407.66,9.6370528,23.547028,HIRES,250032,t,2459313.95622077,RV
3150,HD 83342,1425473,j415.73,9.6370528,23.547028,HIRES,251104,t,2459376.7451823,RV
3151,HD 83342,1425526,j415.265,9.6370528,23.547028,HIRES,251804,t,2459377.73767027,RV
3152,HD 83342,1425593,j415.466,9.6370528,23.547028,HIRES,250992,t,2459378.7496355,RV
3153,HD 83342,1425662,j415.664,9.6370528,23.547028,HIRES,252564,t,2459379.73934746,RV
