star_id,id,observation_id,ra,dec,instrument,counts,iodine_in,bjd
HIP97166,1412704,cbo.786,19.749611,74.062667,apf,148000000,t,2459076.72479227
HIP97166,1412669,cbn.591,19.749611,74.062667,apf,353000000,t,2459075.82158028
HIP97166,1412668,cbn.590,19.749611,74.062667,apf,355000000,t,2459075.80369828
HIP97166,1412645,cbm.385,19.749611,74.062667,apf,164000000,t,2459074.70562129
HIP97166,1412644,cbm.384,19.749611,74.062667,apf,151000000,t,2459074.68499629
HIP97166,1412632,cbl.085,19.749611,74.062667,apf,164000000,t,2459073.70710629
HIP97166,1412631,cbl.084,19.749611,74.062667,apf,194000000,t,2459073.68545129
HIP97166,1412595,cbk.685,19.749611,74.062667,apf,179000000,t,2459072.7103973
HIP97166,1412594,cbk.684,19.749611,74.062667,apf,141000000,t,2459072.6880363
HIP97166,1412544,j383.483,19.749611,74.062667,hires_j,250084,t,2459073.02855227
HIP97166,1412496,cbj.384,19.749611,74.062667,apf,91200000,t,2459071.71560931
HIP97166,1412495,cbj.383,19.749611,74.062667,apf,121000000,t,2459071.69470631
HIP97166,1412450,j383.284,19.749611,74.062667,hires_j,250068,t,2459072.05993349
HIP97166,1412377,cbi.111,19.749611,74.062667,apf,132000000,t,2459070.74488532
HIP97166,1412376,cbi.110,19.749611,74.062667,apf,129000000,t,2459070.72369232
HIP97166,1412343,cbh.687,19.749611,74.062667,apf,152000000,t,2459069.74765533
HIP97166,1412342,cbh.686,19.749611,74.062667,apf,154000000,t,2459069.72672833
HIP97166,1412308,cbg.488,19.749611,74.062667,apf,219000000,t,2459068.76283234
HIP97166,1412307,cbg.487,19.749611,74.062667,apf,310000000,t,2459068.74145534
HIP97166,1412256,j382.397,19.749611,74.062667,hires_j,240756,t,2459068.96666777
HIP97166,1412150,cbb.228,19.749611,74.062667,apf,118000000,t,2459063.78686938
HIP97166,1412149,cbb.227,19.749611,74.062667,apf,83900000,t,2459063.76500538
HIP97166,1412123,cbe.091,19.749611,74.062667,apf,208000000,t,2459066.78760935
HIP97166,1412122,cbe.090,19.749611,74.062667,apf,173000000,t,2459066.76667135
HIP97166,1412051,cbc.486,19.749611,74.062667,apf,163000000,t,2459064.73370437
HIP97166,1412050,cbc.485,19.749611,74.062667,apf,186000000,t,2459064.71281337
HIP97166,1411986,j381.75,19.749611,74.062667,hires_j,249972,t,2459064.00735985
HIP97166,1411957,cba.089,19.749611,74.062667,apf,165000000,t,2459062.75421139
HIP97166,1411956,cba.088,19.749611,74.062667,apf,164000000,t,2459062.73254439
HIP97166,1428291,cpa.503,19.749611,74.062667,apf,120000000,t,2459426.97018316
HIP97166,1428266,coz.297,19.749611,74.062667,apf,187000000,t,2459425.91283717
HIP97166,1428248,coy.100,19.749611,74.062667,apf,141000000,t,2459424.91608218
HIP97166,1428210,j422.170,19.749611,74.062667,hires_j,250096,t,2459422.92667077
HTR155-001,1546003,j472.78,19.847261,48.080307,hires_j,250256,t,2459752.06501608
HTR155-001,1413434,j385.297,19.847261,48.080307,hires_j,125068,t,2459087.92229578
HTR248-002,1546610,j476.291,21.6358,30.488722,hires_j,100108,t,2459770.11375088
HTR248-002,1545471,j469.913,21.6358,30.488722,hires_j,100112,t,2459742.11305185
K00244,1430785,j431.576,19.109222,39.487888,hires_j,244852,t,2459484.87465527
K00244,1425630,j415.691,19.109222,39.487888,hires_j,250084,t,2459380.00396551
T000329,1434278,j444.73,23.421406,-15.634444,hires_j,60120,t,2459573.75563022
T000329,1433595,j442.1377,23.421406,-15.634444,hires_j,60068,t,2459546.70712094
T000329,1433449,j442.1192,23.421406,-15.634444,hires_j,60012,t,2459545.83612975
T000329,1433117,j442.689,23.421406,-15.634444,hires_j,60004,t,2459543.81055012
T000329,1432920,j442.286,23.421406,-15.634444,hires_j,49880,t,2459541.88895283
T000329,1429477,j428.323,23.421406,-15.634444,hires_j,60064,t,2459457.0531803
T000329,1429058,j427.93,23.421406,-15.634444,hires_j,60080,t,2459449.06355408
T000329,1429000,j426.284,23.421406,-15.634444,hires_j,60088,t,2459444.92331654
T000329,1427655,j421.382,23.421406,-15.634444,hires_j,60044,t,2459414.1009306
T000329,1427379,j420.878,23.421406,-15.634444,hires_j,60004,t,2459410.10170583
T000329,1426781,j418.80,23.421406,-15.634444,hires_j,48732,t,2459398.04251722
T000329,1426352,j416.1524,23.421406,-15.634444,hires_j,60080,t,2459390.11575448
T000329,1426287,j416.1315,23.421406,-15.634444,hires_j,60116,t,2459389.10393647
T000329,1426072,j416.716,23.421406,-15.634444,hires_j,60116,t,2459386.11186481
T000329,1425960,j416.512,23.421406,-15.634444,hires_j,60068,t,2459385.09973307
T000329,1425664,j415.703,23.421406,-15.634444,hires_j,60044,t,2459380.10196844
T000329,1421165,j396.282,23.421406,-15.634444,hires_j,47536,t,2459208.7713751
T000329,1420593,j395.571,23.421406,-15.634444,hires_j,60008,t,2459189.69826133
T000329,1420390,j395.380,23.421406,-15.634444,hires_j,39276,t,2459188.70907623
T000329,1419875,j394.82,23.421406,-15.634444,hires_j,58032,t,2459181.76451661
T000329,1419291,j391.482,23.421406,-15.634444,hires_j,60080,t,2459153.87408495
T000329,1419086,j390.70,23.421406,-15.634444,hires_j,42424,t,2459143.00201506
T000329,1418603,j389.1088,23.421406,-15.634444,hires_j,60012,t,2459119.94473094
T000329,1418602,j389.1078,23.421406,-15.634444,hires_j,27140,t,2459119.89895645
T000329,1418505,j389.894,23.421406,-15.634444,hires_j,28772,t,2459119.04094082
T000329,1418444,j389.697,23.421406,-15.634444,hires_j,47356,t,2459118.03198963
T000329,1418376,j389.463,23.421406,-15.634444,hires_j,47632,t,2459116.98144102
T000329,1418324,j389.276,23.421406,-15.634444,hires_j,57392,t,2459116.01110945
T000329,1418248,j389.108,23.421406,-15.634444,hires_j,47404,t,2459115.04180534
T000329,1414763,j388.515,23.421406,-15.634444,hires_j,120024,f,2459102.12224406
T000329,1414066,j388.319,23.421406,-15.634444,hires_j,41256,t,2459101.05626405
T000329,1413974,j388.106,23.421406,-15.634444,hires_j,34704,t,2459100.00410013
T000329,1413734,j385.1327,23.421406,-15.634444,hires_j,57772,t,2459093.10200181
T000329,1413733,j385.1108,23.421406,-15.634444,hires_j,41924,t,2459092.116782
T000329,1413732,j385.919,23.421406,-15.634444,hires_j,37084,t,2459091.12880557
T000329,1413731,j385.716,23.421406,-15.634444,hires_j,42092,t,2459090.12642935
T000329,1413730,j385.513,23.421406,-15.634444,hires_j,37956,t,2459089.11318333
T000329,1412876,j384.316,23.421406,-15.634444,hires_j,60080,t,2459079.08380543
T000329,1411988,j381.87,23.421406,-15.634444,hires_j,60116,t,2459064.10391515
T000421,1431341,j434.106,5.4568944,-14.276956,hires_j,250072,t,2459503.00579431
T000421,1429256,j427.720,5.4568944,-14.276956,hires_j,250020,t,2459452.11108104
T000421,1418585,j389.1132,5.4568944,-14.276956,hires_j,250388,t,2459120.05561545
T000421,1413583,j385.920,5.4568944,-14.276956,hires_j,250284,t,2459091.13110411
T000442,1418416,j389.705,4.2793472,-12.084722,hires_j,30036,t,2459118.08185188
T000442,1413878,j387.104,4.2793472,-12.084722,hires_j,30008,t,2459098.09872643
T000561,1545777,j471.68,9.8790111,6.2158333,hires_j,250088,t,2459747.75433277
T000561,1545688,j470.272,9.8790111,6.2158333,hires_j,200008,t,2459745.75200726
T000561,1545602,j470.74,9.8790111,6.2158333,hires_j,250184,t,2459744.76701313
T000561,1545552,j469.1069,9.8790111,6.2158333,hires_j,180936,t,2459742.75185695
T000561,1545480,j469.871,9.8790111,6.2158333,hires_j,250208,t,2459741.77213029
T000561,1545345,j469.667,9.8790111,6.2158333,hires_j,250268,t,2459740.74783634
T000561,1545249,j469.467,9.8790111,6.2158333,hires_j,250028,t,2459739.74704882
T000561,1543793,j468.170,9.8790111,6.2158333,hires_j,197276,t,2459729.75657703
T000561,1543792,j467.92,9.8790111,6.2158333,hires_j,250004,t,2459724.82925236
T000561,1508925,j464.271,9.8790111,6.2158333,hires_j,85396,t,2459712.76563593
T000561,1508924,j464.269,9.8790111,6.2158333,hires_j,99092,t,2459712.75350811
T000561,1491219,j460.262,9.8790111,6.2158333,hires_j,212496,t,2459694.95574941
T000561,1486887,j459.261,9.8790111,6.2158333,hires_j,250212,t,2459690.95636807
T000561,1485780,j459.67,9.8790111,6.2158333,hires_j,250212,t,2459689.95691733
T000561,1457864,j456.271,9.8790111,6.2158333,hires_j,250172,t,2459661.99038034
T000561,1456744,j456.94,9.8790111,6.2158333,hires_j,180836,t,2459660.98605937
T000561,1445066,j453.77,9.8790111,6.2158333,hires_j,250132,t,2459649.77124932
T000561,1436547,j452.297,9.8790111,6.2158333,hires_j,250156,t,2459632.85082478
T000561,1436444,j452.93,9.8790111,6.2158333,hires_j,250112,t,2459631.83792672
T000561,1436010,j450.75,9.8790111,6.2158333,hires_j,250228,t,2459622.02755514
T000561,1434792,j447.210,9.8790111,6.2158333,hires_j,250256,t,2459592.89578303
T000561,1434622,j447.78,9.8790111,6.2158333,hires_j,209328,t,2459591.89162682
T000561,1434485,j446.108,9.8790111,6.2158333,hires_j,250168,t,2459587.90449084
T000561,1434041,j443.84,9.8790111,6.2158333,hires_j,250192,t,2459565.96776717
T000561,1432626,j441.324,9.8790111,6.2158333,hires_j,250252,t,2459538.08468564
T000561,1431657,j437.98,9.8790111,6.2158333,hires_j,94308,t,2459512.11150569
T000561,1431604,j436.311,9.8790111,6.2158333,hires_j,250240,t,2459510.10585466
T000561,1431335,j434.128,9.8790111,6.2158333,hires_j,49312,t,2459503.12327473
T000561,1426257,j416.1272,9.8790111,6.2158333,hires_j,244344,t,2459388.7842828
T000561,1425450,j415.74,9.8790111,6.2158333,hires_j,234488,t,2459376.75269099
T000561,1424514,j411.74,9.8790111,6.2158333,hires_j,250216,t,2459361.7856835
T000561,1424414,j410.66,9.8790111,6.2158333,hires_j,224340,t,2459358.84854919
T000561,1423187,j407.69,9.8790111,6.2158333,hires_j,250048,t,2459313.98817064
T000561,1422925,j404.172,9.8790111,6.2158333,hires_j,250176,t,2459297.01207869
T000561,1422873,j404.62,9.8790111,6.2158333,hires_j,178356,t,2459296.00793214
T000561,1422614,j401.597,9.8790111,6.2158333,hires_j,250232,t,2459269.89109139
T000561,1422613,j401.589,9.8790111,6.2158333,hires_j,250072,t,2459269.85156684
T000561,1422612,j401.581,9.8790111,6.2158333,hires_j,250152,t,2459269.81322225
T000561,1422611,j401.573,9.8790111,6.2158333,hires_j,250136,t,2459269.77613964
T000561,1422487,j401.420,9.8790111,6.2158333,hires_j,186656,t,2459269.03247878
T000561,1422486,j401.416,9.8790111,6.2158333,hires_j,250036,t,2459268.98661128
T000561,1422485,j401.411,9.8790111,6.2158333,hires_j,250152,t,2459268.93801179
T000561,1422484,j401.406,9.8790111,6.2158333,hires_j,250176,t,2459268.89959818
T000561,1422483,j401.396,9.8790111,6.2158333,hires_j,250148,t,2459268.84955265
T000561,1422482,j401.393,9.8790111,6.2158333,hires_j,250284,t,2459268.81413598
T000561,1422481,j401.382,9.8790111,6.2158333,hires_j,250168,t,2459268.77326834
T000561,1422393,j401.192,9.8790111,6.2158333,hires_j,250316,t,2459267.81096202
T000561,1422392,j401.178,9.8790111,6.2158333,hires_j,250072,t,2459267.77760625
T000561,1422032,j400.297,9.8790111,6.2158333,hires_j,153540,t,2459237.92028488
T000561,1421784,j399.110,9.8790111,6.2158333,hires_j,250208,t,2459232.87478251
T000561,1421358,j398.79,9.8790111,6.2158333,hires_j,250036,t,2459215.03055256
T000561,1421307,j397.80,9.8790111,6.2158333,hires_j,224348,t,2459212.00808835
T000561,1421248,j396.476,9.8790111,6.2158333,hires_j,250048,t,2459209.99185149
T000561,1421134,j396.337,9.8790111,6.2158333,hires_j,250312,t,2459208.96308825
T000561,1421044,j396.91,9.8790111,6.2158333,hires_j,250108,t,2459207.99835626
T000561,1420300,j395.193,9.8790111,6.2158333,hires_j,250048,t,2459188.03366537
T000561,1419895,j394.172,9.8790111,6.2158333,hires_j,250104,t,2459182.01710398
T000561,1419261,j391.528,9.8790111,6.2158333,hires_j,250212,t,2459154.08014043
T000561,1419072,j390.95,9.8790111,6.2158333,hires_j,240280,t,2459143.1282713
T000669,1432994,j442.523,10.593381,-5.1811111,hires_j,125176,t,2459543.10913344
T000669,1432892,j442.317,10.593381,-5.1811111,hires_j,125052,t,2459542.08712484
T000669,1432754,j442.96,10.593381,-5.1811111,hires_j,125100,t,2459541.07181924
T000669,1432632,j441.325,10.593381,-5.1811111,hires_j,125132,t,2459538.09266921
T000669,1431704,j438.139,10.593381,-5.1811111,hires_j,124892,t,2459514.13524423
T000669,1426621,j417.74,10.593381,-5.1811111,hires_j,125120,t,2459395.75882653
T000669,1426325,j416.1473,10.593381,-5.1811111,hires_j,125144,t,2459389.76076409
T000669,1426259,j416.1273,10.593381,-5.1811111,hires_j,125064,t,2459388.79601257
T000669,1426044,j416.672,10.593381,-5.1811111,hires_j,125036,t,2459385.76855524
T000669,1425639,j415.666,10.593381,-5.1811111,hires_j,125076,t,2459379.74927517
T000669,1425508,j415.274,10.593381,-5.1811111,hires_j,125068,t,2459377.794124
T000669,1425451,j415.78,10.593381,-5.1811111,hires_j,125140,t,2459376.78630218
T000669,1425297,j414.78,10.593381,-5.1811111,hires_j,125072,t,2459373.7945369
T000669,1424515,j411.75,10.593381,-5.1811111,hires_j,125060,t,2459361.79535558
T000669,1422617,j401.590,10.593381,-5.1811111,hires_j,125068,t,2459269.85973313
T000669,1422495,j401.399,10.593381,-5.1811111,hires_j,125088,t,2459268.87237057
T000669,1422034,j400.301,10.593381,-5.1811111,hires_j,65216,t,2459237.95763165
T000669,1421790,j399.120,10.593381,-5.1811111,hires_j,105936,t,2459232.91775219
T000669,1421363,j398.82,10.593381,-5.1811111,hires_j,125152,t,2459215.04558025
T000669,1421309,j397.81,10.593381,-5.1811111,hires_j,125112,t,2459212.0420048
T000669,1421251,j396.478,10.593381,-5.1811111,hires_j,125012,t,2459210.00427398
T000669,1421144,j396.342,10.593381,-5.1811111,hires_j,125024,t,2459208.98282679
T000669,1421050,j396.104,10.593381,-5.1811111,hires_j,125168,t,2459208.03322562
T000669,1420367,j395.416,10.593381,-5.1811111,hires_j,117556,t,2459189.03684015
T000669,1420305,j395.194,10.593381,-5.1811111,hires_j,125156,t,2459188.04100137
T000669,1419896,j394.176,10.593381,-5.1811111,hires_j,78152,t,2459182.04990518
T000669,1419573,j393.104,10.593381,-5.1811111,hires_j,125016,t,2459162.10613316
T000669,1419265,j391.533,10.593381,-5.1811111,hires_j,125004,t,2459154.12550046
T000849,1551101,j480.87,1.9143861,-29.421667,hires_j,60016,t,2459786.09022099
T000849,1433577,j442.1407,1.9143861,-29.421667,hires_j,40752,t,2459546.94537515
T000849,1431862,j439.90,1.9143861,-29.421667,hires_j,60036,t,2459516.90687341
T000849,1428910,j426.706,1.9143861,-29.421667,hires_j,51048,t,2459447.11091037
T000849,1427707,j421.577,1.9143861,-29.421667,hires_j,49600,t,2459415.11661184
T000849,1422616,j401.571,1.9143861,-29.421667,hires_j,30828,t,2459269.72942353
T000849,1420576,j395.605,1.9143861,-29.421667,hires_j,43620,t,2459189.91508358
T000849,1419263,j391.497,1.9143861,-29.421667,hires_j,60024,t,2459153.96485516
T000849,1418664,j389.1308,1.9143861,-29.421667,hires_j,60036,t,2459121.04762461
T000849,1413953,j388.108,1.9143861,-29.421667,hires_j,53240,t,2459100.03023451
T000849,1412749,j384.117,1.9143861,-29.421667,hires_j,60044,t,2459078.11108058
T001136,1804870,dke.731,12.812328,64.855,apf,417000000,t,2459977.02190214
T001136,1795975,dka.423,12.812328,64.855,apf,281000000,t,2459972.84024421
T001136,1794249,djz.139,12.812328,64.855,apf,678000000,t,2459972.01491823
T001136,1792348,djy.808,12.812328,64.855,apf,299000000,t,2459970.96161224
T001136,1789647,djx.637,12.812328,64.855,apf,332000000,t,2459969.98533326
T001136,1789606,dht.336,12.812328,64.855,apf,444000000,t,2459914.06973815
T001136,1786835,djw.318,12.812328,64.855,apf,836000000,t,2459969.01736328
T001136,1782058,dju.724,12.812328,64.855,apf,20800000,t,2459966.93199731
T001136,1740782,dil.150,12.812328,64.855,apf,454000000,t,2459931.99862088
T001136,1740698,dim.422,12.812328,64.855,apf,317000000,t,2459933.05584186
T001136,1713415,dis.131,12.812328,64.855,apf,279000000,t,2459939.07418277
T001136,1688801,ckn.699,12.812328,64.855,apf,304000000,t,2459309.88666851
T001136,1688770,cxf.807,12.812328,64.855,apf,209000000,t,2459639.76625024
T001136,1679320,dhr.742,12.812328,64.855,apf,290000000,t,2459912.07376018
T001136,1676314,dhn.119,12.812328,64.855,apf,400000000,t,2459908.07517025
T001136,1676213,dhh.130,12.812328,64.855,apf,103000000,t,2459901.97682034
T001136,1675897,dbs.683,12.812328,64.855,apf,268000000,t,2459756.72820624
T001136,1557807,j481.269,12.812328,64.855,hires_j,233864,t,2459791.74748074
T001136,1556398,dda.389,12.812328,64.855,apf,204000000,t,2459790.77655885
T001136,1555372,dcz.196,12.812328,64.855,apf,197000000,t,2459789.82999986
T001136,1553944,dcy.687,12.812328,64.855,apf,192000000,t,2459788.79101287
T001136,1552532,dcx.492,12.812328,64.855,apf,536000000,t,2459787.79912088
T001136,1549713,dcv.095,12.812328,64.855,apf,527000000,t,2459785.80273491
T001136,1547277,dct.397,12.812328,64.855,apf,169000000,t,2459783.86605093
T001136,1547240,dcs.091,12.812328,64.855,apf,199000000,t,2459782.83038994
T001136,1547193,dcr.710,12.812328,64.855,apf,241000000,t,2459781.79909395
T001136,1547166,dcq.499,12.812328,64.855,apf,242000000,t,2459780.81161596
T001136,1547072,dcp.289,12.812328,64.855,apf,255000000,t,2459779.80557598
T001136,1547043,dco.089,12.812328,64.855,apf,253000000,t,2459778.80950099
T001136,1547006,j478.265,12.812328,64.855,hires_j,233504,t,2459776.75374313
T001136,1546986,dcm.595,12.812328,64.855,apf,298000000,t,2459776.82451701
T001136,1546916,dcl.399,12.812328,64.855,apf,251000000,t,2459775.82873302
T001136,1546818,dci.589,12.812328,64.855,apf,205000000,t,2459772.75129606
T001136,1546783,dch.393,12.812328,64.855,apf,542000000,t,2459771.83325607
T001136,1546703,j477.69,12.812328,64.855,hires_j,250456,t,2459771.77940357
T001136,1546676,dcg.094,12.812328,64.855,apf,235000000,t,2459770.87451108
T001136,1546549,dce.494,12.812328,64.855,apf,203000000,t,2459768.74949611
T001136,1546351,dbz.508,12.812328,64.855,apf,107000000,t,2459763.89627716
T001136,1546284,dbx.095,12.812328,64.855,apf,243000000,t,2459761.90752818
T001136,1546267,dbw.802,12.812328,64.855,apf,208000000,t,2459760.91619819
T001136,1546131,dbr.384,12.812328,64.855,apf,209000000,t,2459755.73138225
T001136,1546097,dbq.083,12.812328,64.855,apf,258000000,t,2459754.73186126
T001136,1546060,dbp.789,12.812328,64.855,apf,160000000,t,2459753.87681427
T001136,1545941,j471.480,12.812328,64.855,hires_j,250132,t,2459749.85613301
T001136,1545852,j471.279,12.812328,64.855,hires_j,195840,t,2459748.82879215
T001136,1545722,dbh.684,12.812328,64.855,apf,302000000,t,2459745.75244236
T001136,1545329,dbc.444,12.812328,64.855,apf,263000000,t,2459740.74032641
T001136,1545221,dbb.285,12.812328,64.855,apf,532000000,t,2459739.75616942
T001136,1540200,dav.743,12.812328,64.855,apf,3390000,t,2459733.73614848
T001136,1540199,dat.285,12.812328,64.855,apf,269000000,t,2459731.7582785
T001136,1540198,dao.283,12.812328,64.855,apf,261000000,t,2459726.74732755
T001136,1540197,dam.786,12.812328,64.855,apf,224000000,t,2459724.74366357
T001136,1540196,dak.287,12.812328,64.855,apf,275000000,t,2459722.75796159
T001136,1540195,daj.085,12.812328,64.855,apf,253000000,t,2459721.7436706
T001136,1540194,dah.487,12.812328,64.855,apf,227000000,t,2459719.74844462
T001136,1540193,daf.088,12.812328,64.855,apf,241000000,t,2459717.79869063
T001136,1512736,dae.687,12.812328,64.855,apf,275000000,t,2459716.78847364
T001136,1512535,dad.487,12.812328,64.855,apf,150000000,t,2459715.78233065
T001136,1511445,dac.290,12.812328,64.855,apf,194000000,t,2459714.81442666
T001136,1510364,dab.090,12.812328,64.855,apf,291000000,t,2459713.81635067
T001136,1508977,daa.786,12.812328,64.855,apf,275000000,t,2459712.74942368
T001136,1507760,czz.488,12.812328,64.855,apf,694000000,t,2459711.75847769
T001136,1502085,czs.686,12.812328,64.855,apf,259000000,t,2459704.75206975
T001136,1501005,czr.485,12.812328,64.855,apf,267000000,t,2459703.73607676
T001136,1499922,czq.285,12.812328,64.855,apf,112000000,t,2459702.73255977
T001136,1498855,czp.286,12.812328,64.855,apf,211000000,t,2459701.74935378
T001136,1497753,czo.084,12.812328,64.855,apf,543000000,t,2459700.74330279
T001136,1496675,czn.685,12.812328,64.855,apf,170000000,t,2459699.7364628
T001136,1495574,czm.487,12.812328,64.855,apf,246000000,t,2459698.77371881
T001136,1493431,czk.085,12.812328,64.855,apf,277000000,t,2459696.74363982
T001136,1491281,czi.487,12.812328,64.855,apf,251000000,t,2459694.74782884
T001136,1490108,czh.288,12.812328,64.855,apf,554000000,t,2459693.76745685
T001136,1483651,czb.589,12.812328,64.855,apf,294000000,t,2459687.7855339
T001136,1476137,cyu.489,12.812328,64.855,apf,116000000,t,2459680.79566295
T001136,1473972,cys.089,12.812328,64.855,apf,316000000,t,2459678.78254797
T001136,1472898,cyr.688,12.812328,64.855,apf,332000000,t,2459677.78206598
T001136,1469649,cyo.025,12.812328,64.855,apf,683000000,t,2459674.782017
T001136,1468562,cyn.687,12.812328,64.855,apf,271000000,t,2459673.80936801
T001136,1467502,cym.487,12.812328,64.855,apf,57300000,t,2459672.82302601
T001136,1466385,cyl.291,12.812328,64.855,apf,284000000,t,2459671.77897702
T001136,1465300,cyj.690,12.812328,64.855,apf,168000000,t,2459669.81315404
T001136,1460034,cyd.490,12.812328,64.855,apf,373000000,t,2459663.78871708
T001136,1458969,cyc.288,12.812328,64.855,apf,330000000,t,2459662.78879309
T001136,1457867,j456.292,12.812328,64.855,hires_j,220472,t,2459662.08794565
T001136,1457831,cyb.090,12.812328,64.855,apf,285000000,t,2459661.81273409
T001136,1455699,cxz.490,12.812328,64.855,apf,668000000,t,2459659.81082211
T001136,1452573,j455.101,12.812328,64.855,hires_j,250376,t,2459657.07894941
T001136,1452518,cxw.692,12.812328,64.855,apf,242000000,t,2459656.80437313
T001136,1451466,cxv.491,12.812328,64.855,apf,244000000,t,2459655.80210614
T001136,1450365,j454.124,12.812328,64.855,hires_j,240396,t,2459655.06138397
T001136,1449296,cxt.084,12.812328,64.855,apf,2460000,t,2459653.88078615
T001136,1448264,cxs.790,12.812328,64.855,apf,454000000,t,2459652.81847216
T001136,1447219,cxr.588,12.812328,64.855,apf,568000000,t,2459651.76894616
T001136,1446190,cxq.291,12.812328,64.855,apf,325000000,t,2459650.81929017
T001136,1445144,j453.159,12.812328,64.855,hires_j,250264,t,2459650.15703559
T001136,1445143,j453.158,12.812328,64.855,hires_j,250120,t,2459650.15084272
T001136,1445142,j453.157,12.812328,64.855,hires_j,250196,t,2459650.14488284
T001136,1445141,j453.156,12.812328,64.855,hires_j,250548,t,2459650.13929195
T001136,1445140,j453.155,12.812328,64.855,hires_j,250164,t,2459650.13367907
T001136,1445104,j453.142,12.812328,64.855,hires_j,250496,t,2459650.05706063
T001136,1445103,j453.141,12.812328,64.855,hires_j,250064,t,2459650.05149374
T001136,1445102,j453.140,12.812328,64.855,hires_j,250448,t,2459650.04539386
T001136,1445101,j453.139,12.812328,64.855,hires_j,250044,t,2459650.03929399
T001136,1445100,j453.138,12.812328,64.855,hires_j,235684,t,2459650.03317211
T001136,1445099,j453.137,12.812328,64.855,hires_j,219520,t,2459650.02679424
T001136,1445098,j453.136,12.812328,64.855,hires_j,250096,t,2459650.02033637
T001136,1445097,j453.135,12.812328,64.855,hires_j,250316,t,2459650.01448048
T001136,1445096,j453.134,12.812328,64.855,hires_j,250476,t,2459650.00827661
T001136,1445095,j453.133,12.812328,64.855,hires_j,250212,t,2459650.00251272
T001136,1445094,j453.132,12.812328,64.855,hires_j,250164,t,2459649.99715383
T001136,1445093,j453.131,12.812328,64.855,hires_j,250332,t,2459649.99223493
T001136,1445092,j453.130,12.812328,64.855,hires_j,250356,t,2459649.98729303
T001136,1445091,j453.129,12.812328,64.855,hires_j,250228,t,2459649.98246712
T001136,1445090,j453.128,12.812328,64.855,hires_j,250360,t,2459649.97767522
T001136,1445089,j453.127,12.812328,64.855,hires_j,250424,t,2459649.97279131
T001136,1445088,j453.126,12.812328,64.855,hires_j,250156,t,2459649.96760642
T001136,1445087,j453.125,12.812328,64.855,hires_j,250116,t,2459649.96163354
T001136,1445086,j453.124,12.812328,64.855,hires_j,250268,t,2459649.95618264
T001136,1445085,j453.123,12.812328,64.855,hires_j,250656,t,2459649.95124074
T001136,1445084,j453.122,12.812328,64.855,hires_j,250112,t,2459649.94635684
T001136,1445083,j453.121,12.812328,64.855,hires_j,250336,t,2459649.94148393
T001136,1445082,j453.120,12.812328,64.855,hires_j,250608,t,2459649.93660003
T001136,1445081,j453.119,12.812328,64.855,hires_j,250600,t,2459649.93171512
T001136,1445080,j453.118,12.812328,64.855,hires_j,250284,t,2459649.92685422
T001136,1445079,j453.117,12.812328,64.855,hires_j,250504,t,2459649.92187832
T001136,1445078,j453.116,12.812328,64.855,hires_j,250420,t,2459649.91679642
T001136,1445077,j453.115,12.812328,64.855,hires_j,250140,t,2459649.91183151
T001136,1445076,j453.114,12.812328,64.855,hires_j,250204,t,2459649.90665861
T001136,1445075,j453.113,12.812328,64.855,hires_j,250092,t,2459649.90098672
T001136,1445074,j453.112,12.812328,64.855,hires_j,248264,t,2459649.89497984
T001136,1445073,j453.111,12.812328,64.855,hires_j,250172,t,2459649.88903096
T001136,1445072,j453.110,12.812328,64.855,hires_j,250160,t,2459649.88321007
T001136,1445071,j453.109,12.812328,64.855,hires_j,250468,t,2459649.87722619
T001136,1445070,j453.108,12.812328,64.855,hires_j,250488,t,2459649.87175129
T001136,1445069,j453.107,12.812328,64.855,hires_j,250516,t,2459649.8664044
T001136,1443998,cxo.689,12.812328,64.855,apf,677000000,t,2459648.77364718
T001136,1442953,cxn.391,12.812328,64.855,apf,344000000,t,2459647.81526219
T001136,1441904,cxm.118,12.812328,64.855,apf,748000000,t,2459646.9142022
T001136,1440852,cxl.695,12.812328,64.855,apf,301000000,t,2459645.8404472
T001136,1436702,cxg.230,12.812328,64.855,apf,365000000,t,2459640.77609923
T001136,1436675,cxe.592,12.812328,64.855,apf,307000000,t,2459638.84585525
T001136,1436554,j452.312,12.812328,64.855,hires_j,250308,t,2459632.95009412
T001136,1436455,j452.103,12.812328,64.855,hires_j,250364,t,2459631.90624557
T001136,1436389,cww.691,12.812328,64.855,apf,225000000,t,2459630.8059723
T001136,1436360,cwv.393,12.812328,64.855,apf,543000000,t,2459629.8206753
T001136,1436319,cwu.093,12.812328,64.855,apf,246000000,t,2459628.83160331
T001136,1436272,cws.495,12.812328,64.855,apf,703000000,t,2459626.75926832
T001136,1436242,j451.296,12.812328,64.855,hires_j,250332,t,2459626.92230063
T001136,1436163,j451.137,12.812328,64.855,hires_j,250388,t,2459626.07598074
T001136,1436118,cwq.086,12.812328,64.855,apf,230000000,t,2459624.75423233
T001136,1436092,cwp.699,12.812328,64.855,apf,354000000,t,2459623.82828134
T001136,1436058,cwo.392,12.812328,64.855,apf,328000000,t,2459622.82601034
T001136,1436014,j450.78,12.812328,64.855,hires_j,250540,t,2459622.04496554
T001136,1435981,cwn.089,12.812328,64.855,apf,666000000,t,2459621.76622635
T001136,1435942,cwm.790,12.812328,64.855,apf,604000000,t,2459620.78065435
