star_id,observation_id,instrument,ra_new,dec_new,vmag_new,counts,teff,vsini,logrhk,sval,bjd
75732,acw.193,apf,8.8766142,28.330819,nan,1400000000,,,-5.05736732202798,0.161645412686,2456705.81597141
GJ9522A,j376.288,hires_j,15.529736,47.055278,nan,56648,,,-4.73051093505652,0.6955,2459035.85686871
6061,buh.385,apf,1.039875,37.185278,8.84000015258789,244000000,,,-4.78228095100636,0.195957547032,2458887.66288616
25463,bqu.391,apf,4.0498472,9.2088889,nan,560000000,,,-5.25847562378716,0.126796678221,2458796.7079205
155060,dbp.788,apf,17.132206,32.105583,nan,700000000,,,,,2459753.86071381
96735,j453.94,hires_j,11.14886,34.30301,8.97000026702881,251164,,,-5.07417061477946,0.1489,2459649.82122026
T001386,j400.466,hires_j,22.300272,54.318889,10.6099996566772,112300,,,-5.00171849929097,0.162,2459238.73602
75732,j409.470,hires_j,8.8766142,28.330819,nan,261912,,,-5.01400107320591,0.1729,2459355.72974923
T001386,j395.596,hires_j,22.300272,54.318889,10.6099996566772,94584,,,-5.00912604635791,0.1607,2459189.87934282
25463,j389.1900,hires_j,4.0498472,9.2088889,nan,250436,,,-5.38099298069502,0.1191,2459124.01262538
237566,crw.602,apf,7.0055556,56.824167,9.40999984741211,119000000,,,,,2459500.87785598
235088,j385.697,hires_j,20.040906,53.376472,nan,125044,,,-4.60621528065635,0.4306,2459090.02946635
T001347,j389.671,hires_j,18.688444,70.29,11.1700000762939,60020,,,-4.69348061711198,0.2758,2459117.73074028
T001710,dfw.131,apf,6.2855889,76.210833,9.53999996185303,144000000,,,,,2459864.92980347
25463,bsx.082,apf,4.0498472,9.2088889,nan,561000000,,,-5.24024420051241,0.128139113617,2458851.65326775
219134,j259.320,hires_j,23.221382,57.168355,5.57000017166138,253872,,,-4.94880900204406,0.2477,2457934.07284151
237566,dat.283,apf,7.0055556,56.824167,9.40999984741211,107000000,,,,,2459731.69926136
T000561,j401.411,hires_j,9.8790111,6.2158333,10.25,250152,,,-5.14174139179472,0.1409,2459268.93801179
97658,j871.145,hires_j,11.242545,25.710385,7.71400022506714,401844,,,-4.91544155952485,0.1897,2455669.86871482
75732,j141.161,hires_j,8.8766142,28.330819,nan,266296,,,-5.08086791542088,0.156,2455932.05726795
155060,j429.863,hires_j,17.132206,32.105583,nan,251992,,,-5.18026530783918,0.1344,2459475.70701833
T001451,dau.586,apf,12.434953,61.258889,9.57999992370605,214000000,,,-5.13458838171118,0.141213305023,2459732.74739092
158259,bty.318,apf,17.423349,52.790684,6.46999979019165,574000000,,,-5.14480546094118,0.139238504378,2458878.95696217
75732,j85.398,hires_j,8.8766142,28.330819,nan,264872,,,-5.00277938133993,0.176,2455256.90762803
T001347,j475.68,hires_j,18.688444,70.29,11.1700000762939,60028,,,-4.68221352367849,0.2813,2459766.00361711
T001451,cud.536,apf,12.434953,61.258889,9.57999992370605,97800000,,,-5.52382834725277,0.1106731318,2459559.94438009
K00246,j90.1058,hires_j,19.402155,49.040272,10.0799999237061,250252,,,-5.16213329456995,0.138,2455322.05130718
219134,ajw.211,apf,23.221382,57.168355,5.57000017166138,705000000,,,-4.93908564628144,0.252769202997,2457193.7855255
T001136,j453.150,hires_j,12.812328,64.855,9.52999973297119,250216,,,-4.5443987679417,0.2958,2459650.10535765
75732,alq.335,apf,8.8766142,28.330819,nan,500000000,,,-4.93404783749455,0.196839011935,2457287.04394072
97658,aox.208,apf,11.242545,25.710385,7.71400022506714,500000000,,,-4.8884912932361,0.197384528153,2457478.74633557
207897,j395.80,hires_j,21.679105,84.333485,nan,250204,,,-4.84846218260078,0.2272,2459187.82454165
97658,j70.432,hires_j,11.242545,25.710385,7.71400022506714,251408,,,-4.98899261505692,0.171,2454984.90351801
T001235,j365.510,hires_j,10.147883,69.276389,nan,92960,,,-4.89268237830212,0.6661,2458905.85168252
GJ9522A,j371.501,hires_j,15.529736,47.055278,nan,120528,,,-4.74794595896096,0.6683,2459012.88585761
191939,dfk.439,apf,20.134869,66.850722,nan,286000000,,,-5.07948003016693,0.150808765104,2459852.87720325
95072,j400.104,hires_j,10.98515,40.98372,nan,250424,,,-5.05877597311449,0.1522,2459236.91237261
T001410,j377.699,hires_j,22.325522,42.560278,11.1099996566772,60008,,,-4.81213388770638,0.3502,2459041.93261255
T001249,j396.499,hires_j,13.370772,66.308333,11.0900001525879,125172,5489.55607278,0.244954004988,-5.09959452538685,0.1475,2459210.11737374
TIC142381532,cfw.721,apf,13.081314,63.753056,10.7299995422363,38500000,,,-5.04126598869548,0.218545816179,2459189.06459675
219134,bmx.211,apf,23.221382,57.168355,5.57000017166138,1020000000,,,-4.89621891624903,0.276521527487,2458695.78067728
T001422,j488.96,hires_j,23.616056,39.639167,10.6199998855591,60064,,,-4.99265661917284,0.1588,2459828.88943504
T001691,j459.90,hires_j,18.160275,86.860278,nan,60004,,,-5.02785032966773,0.1578,2459690.0883713
219134,aed.212,apf,23.221382,57.168355,5.57000017166138,331000000,,,-5.01430474715613,0.216357801803,2456796.89605101
75732,j161.161,hires_j,8.8766142,28.330819,nan,262248,,,-5.08086791542088,0.156,2456208.12006823
219134,aeb.229,apf,23.221382,57.168355,5.57000017166138,330000000,,,-4.94804947724344,0.248091899343,2456792.91186893
T001347,j420.83,hires_j,18.688444,70.29,11.1700000762939,60008,,,-4.62952716968314,0.309,2459405.11633609
75732,j116.408,hires_j,8.8766142,28.330819,nan,257440,,,-5.07239615540061,0.158,2455634.81775022
25463,j357.113,hires_j,4.0498472,9.2088889,nan,255380,,,-5.37551059839404,0.1194,2458832.95034669
6061,j386.98,hires_j,1.039875,37.185278,8.84000015258789,125220,,,-4.87061256188055,0.1772,2459095.00183296
63935,j389.1735,hires_j,7.8616778,9.3865,nan,250864,,,-5.00159613148736,0.1632,2459123.08007548
T001824,j429.71,hires_j,13.18208,61.74485,9.72000026702881,125144,,,-4.72844459583845,0.2755,2459469.74028762
6061,bts.807,apf,1.039875,37.185278,8.84000015258789,197000000,,,-4.99885946556261,0.155935947875,2458872.79832678
25463,bug.088,apf,4.0498472,9.2088889,nan,1020000000,,,-5.25919851123066,0.126744602594,2458886.70255156
219134,abm.157,apf,23.221382,57.168355,5.57000017166138,385000000,,,-4.94596103428982,0.249173033379,2456607.60531103
T001136,dbp.789,apf,12.812328,64.855,9.52999973297119,160000000,,,-4.48294158556823,0.327373268131,2459753.87681427
T001136,buo.399,apf,12.812328,64.855,9.52999973297119,136000000,,,-4.47483825874724,0.331879717485,2458894.84066271
219134,j08.1258,hires_j,23.221382,57.168355,5.57000017166138,513096,,,-4.88355342837376,0.284,2453550.08516383
63935,bsz.694,apf,7.8616778,9.3865,nan,200000000,,,-5.20366428183124,0.133103674288,2458853.70100406
219134,j306.89,hires_j,23.221382,57.168355,5.57000017166138,252084,,,-4.90476015161164,0.2716,2458395.93531523
T002077,j381.68,hires_j,16.2918,68.89466,10.3400001525879,10012,5443.19147707,4.10363018522,NaN,0.3071,2459063.97070145
235088,j476.277,hires_j,20.040906,53.376472,nan,250108,,,-4.59041559356289,0.4452,2459770.04750622
T001258,cbh.701,apf,13.965622,79.583056,9.63000011444092,103000000,,,-5.01072728348979,0.152942893369,2459069.87992628
TIC142381532,clf.286,apf,13.081314,63.753056,10.7299995422363,52800000,,,-4.85626359834621,0.324389111139,2459327.73424294
63935,bpw.120,apf,7.8616778,9.3865,nan,283000000,,,-5.08503048960971,0.149060477985,2458772.99848289
GJ9522A,j371.89,hires_j,15.529736,47.055278,nan,206636,,,-4.74074619197854,0.6794,2459010.9005473
237566,j389.710,hires_j,7.0055556,56.824167,9.40999984741211,250440,,,-5.233919591881,0.1299,2459118.10297901
156141,cor.292,apf,17.155258,71.876667,8.85999965667725,462000000,,,,,2459417.79134035
T001422,j469.539,hires_j,23.616056,39.639167,10.6199998855591,60156,,,-4.97093503695401,0.1622,2459740.11287774
T001824,cxz.492,apf,13.18208,61.74485,9.72000026702881,125000000,,,,,2459659.859837
219134,acl.202,apf,23.221382,57.168355,5.57000017166138,805000000,,,-4.98639269897559,0.229139233007,2456674.74684946
219134,j212.75,hires_j,23.221382,57.168355,5.57000017166138,250156,,,-4.97581845248279,0.2342,2457285.75367198
219134,j259.355,hires_j,23.221382,57.168355,5.57000017166138,253752,,,-4.95466761095573,0.2447,2457934.09437068
HTR155-001,j257.77,hires_j,19.847261,48.080307,nan,125200,,,-4.63157691304209,0.54,2457911.98785099
219134,j883.121,hires_j,23.221382,57.168355,5.57000017166138,403652,,,-4.98080106204071,0.2318,2455876.85636079
75732,j182.490,hires_j,8.8766142,28.330819,nan,258328,,,-5.08516658413497,0.155,2456586.15606436
219134,aee.205,apf,23.221382,57.168355,5.57000017166138,331000000,,,-4.98966764239228,0.227596693061,2456800.9143901
219134,akp.287,apf,23.221382,57.168355,5.57000017166138,702000000,,,-4.92989572388051,0.257665762339,2457227.93511959
T001347,j473.70,hires_j,18.688444,70.29,11.1700000762939,60032,,,-4.61352578304637,0.3181,2459756.99364718
95072,j411.82,hires_j,10.98515,40.98372,nan,252068,,,-5.07013388531354,0.1505,2459361.82498535
219134,bre.144,apf,23.221382,57.168355,5.57000017166138,356000000,,,-4.81263922624602,0.33015098955,2458806.80795138
235088,bsg.590,apf,20.040906,53.376472,nan,72600000,,,-4.55952902558114,0.475322063751,2458834.67434985
156141,cpb.693,apf,17.155258,71.876667,8.85999965667725,459000000,,,,,2459427.76313434
T001347,j460.80,hires_j,18.688444,70.29,11.1700000762939,13792,,,-4.58062173020162,0.3379,2459694.09840616
63935,j400.109,hires_j,7.8616778,9.3865,nan,250300,,,-4.95193467552559,0.173,2459236.94397492
102121,buz.329,apf,11.758706,65.540806,8.75,384000000,,,-4.65105668389262,0.286077903601,2458905.99971941
25463,cee.698,apf,4.0498472,9.2088889,nan,1020000000,,,-5.29417863744079,0.124325518145,2459144.93034997
HIP65469,j416.670,hires_j,13.41884,38.92237,9.97000026702881,125220,,,-4.46526225134716,0.6828,2459385.75357646
T001798,j384.280,hires_j,14.07293,46.51928,11.3599996566772,60076,,,-5.20838211919571,0.1304,2459078.78388027
219134,j259.315,hires_j,23.221382,57.168355,5.57000017166138,251864,,,-4.95114297032317,0.2465,2457934.06972834
191939,cav.693,apf,20.134869,66.850722,nan,231000000,,,-5.02677628332948,0.160391979099,2459057.81888387
T001194,j364.121,hires_j,11.1881,69.964722,11.3000001907349,60056,,,-4.97284725507669,0.1751,2458884.92630217
154840,cyd.497,apf,17.075917,56.8425,9.17000007629395,404000000,,,-5.12487105036056,0.140346672858,2459663.94221814
77946,j375.464,hires_j,9.11851,46.67243,9.0,250408,,,-5.31069727727978,0.1243,2459029.74042729
T001136,dam.786,apf,12.812328,64.855,9.52999973297119,224000000,,,-4.4895379357509,0.323766461339,2459724.74366357
97658,j127.681,hires_j,11.242545,25.710385,7.71400022506714,250028,,,-4.92532220667775,0.187,2455762.75415053
237566,dan.082,apf,7.0055556,56.824167,9.40999984741211,51500000,,,,,2459725.6888556
HTR155-001,j74.865,hires_j,19.847261,48.080307,nan,100224,,,-4.58205212243366,0.603,2455045.80663318
T001723,dfp.830,apf,7.7864806,68.476667,9.65999984741211,398000000,,,,,2459857.99146569
77946,ctk.825,apf,9.11851,46.67243,9.0,259000000,,,,,2459540.91153987
T001706,j382.395,hires_j,19.013706,60.233611,11.0799999237061,60008,,,-4.96908726276274,0.1588,2459068.95536953
T001249,j424.73,hires_j,13.370772,66.308333,11.0900001525879,60120,,,-5.06628284761323,0.1532,2459435.76996996
332231,bqr.495,apf,20.449408,33.744167,8.5600004196167,298000000,,,-5.18436136167877,0.133762713431,2458793.72302022
75732,j89.320,hires_j,8.8766142,28.330819,nan,256948,,,-5.04792947030499,0.164,2455312.82636114
207897,dav.749,apf,21.679105,84.333485,nan,190000000,,,,,2459733.90066959
HTR155-001,j49.1610,hires_j,19.847261,48.080307,nan,245040,,,-4.63660197175643,0.534,2454457.68745726
K00244,j116.208,hires_j,19.109222,39.487888,10.7700004577637,250020,6280.15822881,9.24830341838,-5.23173910970653,0.129,2455634.11087469
T001443,j429.188,hires_j,19.826578,76.139167,10.6700000762939,60140,,,-4.95732801095897,0.1834,2459470.90024343
T001824,cou.089,apf,13.18208,61.74485,9.72000026702881,228000000,,,,,2459420.71471286
219134,acq.179,apf,23.221382,57.168355,5.57000017166138,453000000,,,-4.98589915420094,0.229372709099,2456683.69620265
154840,cvx.412,apf,17.075917,56.8425,9.17000007629395,219000000,,,-5.20222214622591,0.132791366398,2459605.93422851
219134,bmt.216,apf,23.221382,57.168355,5.57000017166138,1000000000,,,-4.85975883748572,0.298653392694,2458686.80205051
HIP97166,cbl.084,apf,19.749611,74.062667,9.85000038146973,194000000,,,-5.01342440547443,0.180524222837,2459073.68545129
97658,j115.657,hires_j,11.242545,25.710385,7.71400022506714,252496,,,-4.91435745848588,0.19,2455614.03991957
75732,acf.280,apf,8.8766142,28.330819,nan,333000000,,,-5.10111659608732,0.151374855433,2456663.07789378
T001136,cfc.815,apf,12.812328,64.855,9.52999973297119,275000000,,,-4.4765748869266,0.330906846341,2459168.97631643
T001136,cum.155,apf,12.812328,64.855,9.52999973297119,661000000,,,-4.48983166732355,0.323607122885,2459569.03369961
219134,aeg.241,apf,23.221382,57.168355,5.57000017166138,300000000,,,-5.02330102599291,0.212410234471,2456804.96949118
T001438,j459.293,hires_j,18.728253,74.937778,10.960000038147,60080,,,-4.77029664096202,0.235,2459691.11869443
77946,cgm.405,apf,9.11851,46.67243,9.0,411000000,,,,,2459204.80498826
T001136,cjz.307,apf,12.812328,64.855,9.52999973297119,302000000,,,-4.47791023455653,0.330161416607,2459295.99762243
T000561,j370.274,hires_j,9.8790111,6.2158333,10.25,147312,,,-5.12374047208385,0.1438,2459007.75913756
HIP97166,dcv.109,apf,19.749611,74.062667,9.85000038146973,138000000,,,-4.93409738143039,0.207645508469,2459785.98339791
T002076,cvy.714,apf,14.4928,39.7904,9.14000034332275,512000000,,,,,2459606.96321696
HIP97166,bxv.305,apf,19.749611,74.062667,9.85000038146973,151000000,,,-4.95344499167719,0.200567053188,2458979.90506606
75732,j29.252,hires_j,8.8766142,28.330819,nan,412252,,,-4.91858305361921,0.202,2454139.05369369
6061,j428.315,hires_j,1.039875,37.185278,8.84000015258789,250516,,,-4.74224464127496,0.2058,2459457.00374078
156141,cnt.291,apf,17.155258,71.876667,8.85999965667725,376000000,,,,,2459393.76756539
75732,j216.150,hires_j,8.8766142,28.330819,nan,267772,,,-4.92931201022089,0.1984,2457327.15968798
154840,bxp.693,apf,17.075917,56.8425,9.17000007629395,226000000,,,-5.16089818934093,0.136660055994,2458973.82119536
T000561,j363.511,hires_j,9.8790111,6.2158333,10.25,250092,,,-5.12192019240108,0.1441,2458880.90777196
219134,blq.192,apf,23.221382,57.168355,5.57000017166138,1040000000,,,-4.86173918347137,0.297402977626,2458631.88284988
146757,cys.092,apf,16.232589,63.533333,nan,329000000,,,,,2459678.85293586
135694,dfe.830,apf,15.191464,71.84075,nan,541000000,,,-5.08312352329176,0.147421120453,2459847.03396277
75732,j16.1129,hires_j,8.8766142,28.330819,nan,504460,,,-4.97175274341762,0.185,2453778.02471524
234571,j377.106,hires_j,18.15095,53.2175,9.52999973297119,250292,,,-4.64540149741032,0.5982,2459038.86541561
154840,bui.690,apf,17.075917,56.8425,9.17000007629395,272000000,,,-4.92897701234475,0.166742239074,2458888.87247851
237566,ctl.108,apf,7.0055556,56.824167,9.40999984741211,166000000,,,,,2459541.85559655
T001244,j471.102,hires_j,17.085303,69.518889,11.3800001144409,60020,,,-4.72462398561998,0.4396,2459747.96849497
235088,j395.582,hires_j,20.040906,53.376472,nan,122020,,,-4.64745785320498,0.3949,2459189.79916931
HIP57099,j415.273,hires_j,11.70504,23.02703,11.4099998474121,125060,,,-4.85898423394087,0.3366,2459377.78092002
93963,j419.72,hires_j,10.85178,25.64106,9.18000030517578,250448,,,-4.67673260712645,0.2254,2459399.75428659
63935,j360.384,hires_j,7.8616778,9.3865,nan,250024,,,-5.05890193006875,0.1532,2458857.88643811
75732,j249.285,hires_j,8.8766142,28.330819,nan,255480,,,-4.93661478695697,0.196,2457764.90304803
T001173,j481.473,hires_j,13.178872,70.767778,11.039999961853,60080,,,-5.08516483284069,0.1501,2459792.76294423
191939,coe.793,apf,20.134869,66.850722,nan,353000000,,,-5.04998585333883,0.156028136302,2459404.81991379
146757,j433.71,hires_j,16.232589,63.533333,nan,174404,,,-5.34622909266032,0.1219,2459497.71033323
T001759,j377.128,hires_j,21.790111,62.753611,nan,80076,,,-4.73559374727512,0.9422,2459039.07876005
97658,j148.390,hires_j,11.242545,25.710385,7.71400022506714,250740,,,-4.8633377174923,0.205,2456019.96843911
T001136,byz.491,apf,12.812328,64.855,9.52999973297119,181000000,,,-4.41615398407946,0.367150146091,2459009.77994054
156141,j488.74,hires_j,17.155258,71.876667,8.85999965667725,60324,,,-5.11051524838964,0.1449,2459828.74256243
156141,dac.307,apf,17.155258,71.876667,8.85999965667725,419000000,,,,,2459714.98311363
T001710,cov.301,apf,6.2855889,76.210833,9.53999996185303,106000,,,,,2459421.90293837
T001699,j365.74,hires_j,8.3459167,46.203333,11.3999996185303,10084,5676.5484661,2.24873948217,-5.32379270603903,0.123,2458903.78727315
135694,bus.507,apf,15.191464,71.84075,nan,223000000,,,-5.05197198137123,0.151663377359,2458898.92866305
63935,j431.321,hires_j,7.8616778,9.3865,nan,250244,,,-5.04090257340415,0.1562,2459483.14486823
154840,j371.94,hires_j,17.075917,56.8425,9.17000007629395,250156,,,-5.22869039884891,0.1305,2459010.93650194
155060,dcg.091,apf,17.132206,32.105583,nan,1000000000,,,,,2459770.82669932
25463,bpj.723,apf,4.0498472,9.2088889,nan,1120000000,,,-5.24155342973864,0.128040821682,2458759.7975896
T001533,j358.493,hires_j,23.683114,57.485,10.9499998092651,125088,,,-4.62043101804254,0.391,2458845.84705378
155060,j421.374,hires_j,17.132206,32.105583,nan,250236,,,-5.14675700905834,0.1376,2459413.98843623
T001443,j369.308,hires_j,19.826578,76.139167,10.6700000762939,60088,,,-5.06212553354728,0.1574,2459004.01704726
