star_id,instrument,counts,iodine_in,bjd
T001451,hires_j,41468,t,2458916.96532948
T001451,apf,170000000,t,2458881.83601183
T001451,apf,54100000,t,2458914.76502048
T001451,apf,264000000,t,2458912.74507544
T001451,apf,37400000,t,2458907.68019434
T001451,apf,170000000,t,2458906.81897633
T001451,apf,71800000,t,2458904.70564729
T001451,apf,116000000,t,2458903.78985527
T001451,apf,278000000,t,2458902.76068225
T001451,apf,111000000,t,2458900.91713721
T001451,apf,148000000,t,2458899.78304219
T001451,apf,94700000,t,2458898.73356517
T001451,apf,291000000,t,2458897.71684115
T001451,apf,88900000,t,2458896.81475713
T001451,apf,98800000,t,2458895.76549611
T001451,apf,107000000,t,2458894.73895509
T001451,apf,139000000,t,2458892.87919105
T001451,apf,95800000,t,2458891.81111803
T001451,apf,302000000,t,2458890.94456201
T001451,apf,127000000,t,2458888.82290197
T001451,apf,153000000,t,2458887.83241795
T001451,apf,227000000,t,2458886.66033393
T001451,apf,300000000,t,2458885.67264991
T001451,apf,183000000,t,2458884.68573889
T001451,apf,263000000,t,2458883.67331887
T001451,apf,193000000,t,2458880.74436181
T001451,apf,194000000,t,2458880.73468581
T001451,apf,60500000,t,2458879.85105979
T001451,apf,124000000,t,2458879.84155779
T001451,apf,66100000,t,2458879.02036277
T001451,apf,62700000,t,2458879.00569777
T001451,apf,19800000,t,2458876.87268273
T001451,apf,52100000,t,2458876.85967273
T001451,apf,181000000,t,2458872.92644965
T001451,apf,192000000,t,2458872.91556965
T001451,apf,92500000,t,2458871.78013663
T001451,apf,82500000,t,2458871.76557663
T001451,apf,76000000,t,2458859.80175638
T001451,apf,81400000,t,2458859.78846938
T001451,apf,89400000,t,2458852.01046622
T001451,apf,114000000,t,2458851.99591722
T001451,apf,62400000,t,2458838.04010092
T001451,apf,80400000,t,2458838.02718392
T001451,apf,123000000,t,2458831.03622777
T001451,apf,108000000,t,2458831.02151577
T001451,hires_j,250092,t,2458911.88648768
T001451,hires_j,250176,t,2458906.90892966
T001451,hires_j,250284,t,2458884.9466225
T001451,hires_j,250148,t,2458881.03882343
T001451,hires_j,250348,t,2458853.10900633
T001451,hires_j,250188,f,2458834.12276368
T001451,hires_j,250336,f,2458834.11782142
T001451,hires_j,250020,t,2458834.09866544
T001451,hires_j,250020,t,2458833.14130146
T001451,hires_j,250320,t,2458828.12202268
T001451,hires_j,10032,f,2458809.13059866
T001472,hires_j,125092,f,2459122.99630003
T001472,hires_j,125040,f,2459122.03807251
T001472,hires_j,60052,t,2459119.14282573
T001472,hires_j,60032,t,2459119.09949008
T001472,hires_j,60036,t,2459119.05755648
T001472,hires_j,60104,t,2459117.04416476
T001472,hires_j,60036,t,2459093.0558646
T001472,hires_j,60056,t,2459071.1104656
T001472,hires_j,10096,f,2458844.77252224
T001472,hires_j,10192,f,2458827.78953052
T001669,hires_j,250312,f,2459123.11266245
T001669,hires_j,60124,t,2459116.09224965
T001669,hires_j,60168,t,2459090.0867239
T001669,hires_j,-1,t,2459068.07782495
T001669,hires_j,60012,t,2459058.09402423
T001669,hires_j,10264,f,2458904.73983451
T001691,hires_j,245532,f,2459122.76869748
T001691,hires_j,60096,t,2459120.84387487
T001691,hires_j,60116,t,2459094.88145729
T001691,hires_j,60172,t,2459094.82061133
T001691,hires_j,54536,t,2459094.77143074
T001691,hires_j,60012,t,2459091.90885107
T001691,hires_j,21020,t,2459067.97935471
T001691,hires_j,40792,t,2459045.03607596
T001691,hires_j,125012,t,2459028.87847013
T001691,hires_j,10048,f,2458919.12539934
T001694,hires_j,60020,t,2459117.10806343
T001694,hires_j,60036,t,2459093.12214336
T001694,hires_j,60044,t,2459092.13074806
T001694,hires_j,10108,f,2458880.93376313
T001710,hires_j,60028,t,2459121.12611306
T001710,hires_j,21828,t,2459120.13604292
T001710,hires_j,10004,f,2458903.78037347
T001723,hires_j,60372,t,2459143.08334468
T001723,hires_j,250004,f,2459122.11226259
T001723,hires_j,60216,t,2459115.12765987
T001723,hires_j,60136,t,2458999.7391008
T001723,hires_j,10752,f,2458904.87190543
T001753,hires_j,53056,t,2459114.84306734
T001753,hires_j,27912,t,2459088.82480941
T001753,hires_j,10108,f,2458919.0727778
T001758,hires_j,60008,t,2459143.05960031
T001758,hires_j,125140,f,2459122.97686762
T001758,hires_j,60016,t,2459115.98733722
T001758,hires_j,60012,t,2459091.09201321
T001758,hires_j,60032,t,2459069.08572184
T001758,hires_j,10072,f,2459030.10946937
T001759,hires_j,80072,t,2459142.97068216
T001759,hires_j,80044,t,2459117.02012787
T001759,hires_j,80044,t,2459116.04771031
T001759,hires_j,80048,t,2459115.00004728
T001759,hires_j,80048,t,2459102.04296574
T001759,hires_j,80004,t,2459100.99663666
T001759,hires_j,80044,t,2459091.07626735
T001759,hires_j,80084,t,2459089.02445432
T001759,hires_j,80044,t,2459079.0483533
T001759,hires_j,80060,t,2459073.08582159
T001759,hires_j,125052,f,2459072.09327609
T001759,hires_j,80060,t,2459071.09744416
T001759,hires_j,80080,t,2459069.07213118
T001759,hires_j,80044,t,2459058.08484479
T001759,hires_j,80020,t,2459041.92124482
T001759,hires_j,80068,t,2459040.08978381
T001759,hires_j,80076,t,2459039.07876005
T001759,hires_j,80112,t,2459036.91545702
T001759,hires_j,80032,t,2459036.07698715
T001759,hires_j,80068,t,2459029.0435651
T001759,hires_j,10100,f,2459025.04661782
T001775,hires_j,44812,t,2459143.1107794
T001775,hires_j,10084,f,2458995.80076086
T001794,hires_j,60152,t,2459114.70822535
T001794,hires_j,60072,t,2459091.7642249
T001794,hires_j,60024,t,2459068.79157347
T001794,hires_j,60232,t,2459029.8733056
T001794,hires_j,60140,t,2459029.82770624
T001794,hires_j,60180,t,2459029.78021999
T001794,hires_j,10040,f,2458995.81252304
T001824,hires_j,125200,t,2459101.72497153
T001824,hires_j,125048,t,2459090.73635389
T001824,hires_j,60380,t,2459077.73946154
T001824,hires_j,125064,t,2459051.78618575
T001824,hires_j,250288,f,2459041.79298136
T001824,hires_j,98024,t,2459040.80367582
T001824,hires_j,125068,t,2459038.78572685
T001824,hires_j,60272,t,2459030.7943663
T001824,hires_j,60052,t,2459003.86028303
T001824,hires_j,60060,t,2459002.88902319
T001824,apf,33800000,f,2458968.75956845
T001824,apf,33300000,f,2458968.75540245
T001824,apf,33400000,f,2458968.75157145
T001824,apf,133000000,t,2458967.74087543
T001824,apf,151000000,t,2458967.72070243
T001824,apf,147000000,t,2458967.70076143
T002088,hires_j,78748,t,2459121.847093
T002088,hires_j,51012,t,2459118.87901076
T002088,hires_j,78780,t,2459101.82286033
T002088,hires_j,104084,f,2459092.86251074
T002088,hires_j,66108,t,2459091.87600419
T002088,hires_j,77332,t,2459089.8894844
T002088,hires_j,80252,t,2459077.87044869
T002088,hires_j,46484,t,2459070.94733374
T002088,hires_j,10056,f,2459068.84196735
TIC142381532,hires_j,60156,t,2459092.74423604
TIC142381532,hires_j,59724,t,2459067.80251476
TIC142381532,apf,35500000,t,2459026.81856269
TIC142381532,apf,24600000,t,2459026.80475469
TIC142381532,hires_j,232228,f,2459024.80754259
TIC142381532,hires_j,10276,f,2459011.84335251
TIC142381532,hires_j,10208,f,2459002.91806945
TIC142381532,hires_j,10236,f,2458999.87994888
TIC142381532,apf,43800000,t,2458992.91296616
TIC142381532,apf,54800000,t,2458980.82420497
TIC142381532,apf,67800000,t,2458973.78411685
TIC142381532,apf,31600000,t,2458970.7780628
TIC142381532,apf,49300000,t,2458967.68070175
TIC142381532,apf,60900000,t,2458965.78494072
TIC142381532,apf,70200000,t,2458964.8175637
TIC142381532,apf,38500000,t,2458963.66534568
TIC142381532,apf,35900000,t,2458962.68788667
TIC142381532,apf,41200000,t,2458962.66447367
TIC142381532,apf,51200000,t,2458961.68243265
TIC142381532,hires_j,30088,f,2458913.1029168
WASP156,hires_j,60068,t,2459143.02260442
WASP156,hires_j,235036,f,2459117.08195795
WASP156,hires_j,60088,t,2459093.09230661
WASP156,hires_j,60072,t,2459071.07124417
WASP156,hires_j,10348,f,2458809.02144974
